"Date","Time","Open","High","Low","Close","Vol","OI"
04/02/2010,16:00,-2.46,-2.08,-2.47,-2.44,69802,0
04/09/2010,16:00,-2.43,-2.36,-2.52,-2.51,47804,0
04/16/2010,16:00,-2.53,-2.53,-2.93,-2.88,67998,0
04/23/2010,16:00,-2.84,-2.82,-2.99,-2.98,16836,0
04/30/2010,16:00,-2.90,-2.85,-3.10,-2.90,42296,0
05/07/2010,16:00,-2.90,-2.85,-3.11,-3.06,54892,0
05/14/2010,16:00,-2.88,-2.82,-3.11,-2.82,113906,0
05/21/2010,16:00,-2.82,-2.82,-3.12,-3.05,14309,0
05/28/2010,16:00,-3.09,-3.08,-3.21,-3.18,16152,0
06/04/2010,16:00,-3.17,-3.05,-3.28,-3.13,3932,0
06/11/2010,16:00,-3.18,-2.88,-3.21,-2.93,29326,0
06/18/2010,16:00,-2.93,-2.83,-3.28,-3.18,15853,0
06/25/2010,16:00,-3.23,-3.04,-3.27,-3.24,12785,0
07/02/2010,16:00,-3.09,-3.08,-3.71,-3.63,63310,0
07/09/2010,16:00,-3.66,-3.42,-3.67,-3.52,8567,0
07/16/2010,16:00,-3.56,-3.33,-3.62,-3.43,27784,0
07/23/2010,16:00,-3.52,-3.28,-3.56,-3.39,24553,0
07/30/2010,16:00,-3.36,-3.18,-3.45,-3.45,8911,0
08/06/2010,16:00,-3.44,-3.19,-3.45,-3.43,47619,0
08/13/2010,16:00,-3.47,-3.24,-3.53,-3.48,12000,0
08/20/2010,16:00,-3.51,-3.45,-3.59,-3.51,20221,0
08/27/2010,16:00,-3.53,-3.38,-3.58,-3.53,201081,0
09/03/2010,16:00,-3.48,-3.40,-3.58,-3.48,221124,0
09/10/2010,16:00,-3.52,-3.44,-3.58,-3.58,136100,0
09/17/2010,16:00,-3.53,-3.34,-3.63,-3.58,229013,0
09/24/2010,16:00,-3.57,-3.43,-3.58,-3.53,71803,0
10/01/2010,16:00,-3.53,-3.36,-3.55,-3.40,41423,0
10/08/2010,16:00,-3.41,-3.36,-3.48,-3.47,8231,0
10/15/2010,16:00,-3.47,-3.29,-3.47,-3.30,21015,0
10/22/2010,16:00,-3.22,-2.93,-3.22,-3.18,6808,0
10/29/2010,16:00,-3.22,-2.88,-3.26,-3.15,16862,0
11/05/2010,16:00,-2.94,-2.82,-3.22,-2.90,10302,0
11/12/2010,16:00,-2.99,-2.24,-3.12,-2.43,63129,0
11/19/2010,16:00,-2.48,-2.43,-3.08,-2.91,24498,0
11/26/2010,16:00,-2.78,-2.75,-2.78,-2.75,2000,0
12/03/2010,16:00,-2.76,-2.32,-2.76,-2.43,9224,0
12/10/2010,16:00,-2.46,-2.43,-2.62,-2.43,14065,0
12/17/2010,16:00,-2.53,-2.48,-2.82,-2.76,17492,0
12/24/2010,16:00,-2.74,-2.56,-2.78,-2.64,5475,0
12/31/2010,16:00,-2.72,-2.70,-2.78,-2.78,6015,0
01/07/2011,16:00,-2.76,-2.53,-2.78,-2.58,33537,0
01/14/2011,16:00,-2.60,-2.45,-2.68,-2.45,17535,0
01/21/2011,16:00,-2.43,-2.28,-2.58,-2.43,32888,0
01/28/2011,16:00,-2.35,-2.14,-2.48,-2.39,44993,0
02/04/2011,16:00,-2.32,-2.18,-2.41,-2.37,32631,0
02/11/2011,16:00,-2.24,-2.24,-2.50,-2.24,19304,0
02/18/2011,16:00,-2.25,-1.89,-2.37,-1.89,37906,0
02/25/2011,16:00,-1.63,1.28,-1.73,0.71,174233,0
03/04/2011,16:00,0.91,2.22,0.69,1.18,526068,0
03/11/2011,16:00,1.33,1.55,1.07,1.52,125740,0
03/18/2011,16:00,1.16,2.17,1.07,1.56,325565,0
03/25/2011,16:00,1.57,1.57,1.37,1.50,36075,0
04/01/2011,16:00,1.48,1.67,1.02,1.56,88382,0
04/08/2011,16:00,1.51,1.57,1.18,1.42,54866,0
04/15/2011,16:00,1.35,1.67,1.35,1.44,108584,0
04/22/2011,16:00,1.56,1.56,0.37,0.63,102893,0
04/29/2011,16:00,0.69,2.14,0.69,1.75,304152,0
05/06/2011,16:00,1.72,1.80,1.38,1.79,147844,0
05/13/2011,16:00,1.80,3.06,1.80,2.79,107208,0
05/20/2011,16:00,3.05,4.52,2.85,3.91,211364,0
05/27/2011,16:00,3.92,4.90,3.08,4.65,121521,0
06/03/2011,16:00,4.68,6.66,4.68,5.79,413341,0
06/10/2011,16:00,5.82,5.82,4.03,4.20,328540,0
06/17/2011,16:00,3.92,4.48,3.72,3.91,159023,0
06/24/2011,16:00,3.58,3.97,3.07,3.16,121620,0
07/01/2011,16:00,3.26,4.40,2.62,4.38,103414,0
07/08/2011,16:00,4.40,5.81,4.40,5.02,73566,0
07/15/2011,16:00,5.40,5.40,4.67,4.67,23694,0
07/22/2011,16:00,4.67,5.50,4.11,4.16,70093,0
07/29/2011,16:00,4.26,4.36,3.00,3.16,84839,0
08/05/2011,16:00,3.59,4.80,3.00,3.51,47392,0
08/12/2011,16:00,2.34,4.16,2.00,4.00,65071,0
08/19/2011,16:00,3.64,3.78,2.67,3.00,23102,0
08/26/2011,16:00,3.07,3.10,2.01,2.99,31630,0
09/02/2011,16:00,2.97,3.57,2.56,3.47,38392,0
09/09/2011,16:00,3.49,3.86,3.24,3.25,19721,0
09/16/2011,16:00,3.13,3.99,2.91,3.41,32285,0
09/23/2011,16:00,3.48,4.00,2.69,2.98,115437,0
09/30/2011,16:00,3.00,3.32,2.54,3.00,27752,0
10/07/2011,16:00,2.88,3.00,2.00,2.99,26368,0
10/14/2011,16:00,2.50,3.16,2.10,3.01,54673,0
10/21/2011,16:00,2.63,3.16,2.60,2.95,57122,0
10/28/2011,16:00,2.76,3.50,2.62,3.30,15884,0
11/04/2011,16:00,3.30,4.25,3.18,3.94,69413,0
11/11/2011,16:00,3.95,4.30,3.50,3.75,94456,0
11/18/2011,16:00,3.75,3.85,3.70,3.70,13616,0
11/25/2011,16:00,3.60,3.85,3.14,3.67,37351,0
12/02/2011,16:00,3.44,3.80,3.40,3.48,12312,0
12/09/2011,16:00,3.52,3.67,2.56,3.00,27060,0
12/16/2011,16:00,2.99,3.20,2.22,3.00,33193,0
12/23/2011,16:00,3.04,3.04,1.96,2.59,26518,0
12/30/2011,16:00,2.50,2.50,1.31,1.50,22464,0
01/06/2012,16:00,1.15,1.59,1.15,1.35,5050,0
01/13/2012,16:00,1.40,1.60,1.36,1.59,16130,0
01/20/2012,16:00,1.46,1.46,0.20,0.21,15510,0
01/27/2012,16:00,0.07,0.30,0.03,0.30,16855,0
02/03/2012,16:00,0.32,1.10,0.32,1.00,20146,0
02/10/2012,16:00,0.93,1.24,0.85,1.00,18198,0
02/17/2012,16:00,0.97,1.14,0.79,1.00,17331,0
02/24/2012,16:00,1.00,1.48,0.93,1.26,15757,0
03/02/2012,16:00,1.04,1.26,-0.48,0.02,84265,0
03/09/2012,16:00,-0.09,0.39,-0.51,0.06,33326,0
03/16/2012,16:00,0.10,0.89,0.10,0.51,45980,0
03/23/2012,16:00,0.43,1.00,0.30,0.89,32577,0
03/30/2012,16:00,0.81,0.98,0.30,0.95,46126,0
04/06/2012,16:00,0.86,1.45,0.45,0.83,36373,0
04/13/2012,16:00,0.80,1.38,0.30,0.91,22037,0
04/20/2012,16:00,0.91,1.04,0.27,0.40,19079,0
04/27/2012,16:00,0.36,0.96,0.35,0.96,20227,0
05/04/2012,16:00,0.84,1.00,0.30,0.83,12848,0
05/11/2012,16:00,0.75,0.75,0.20,0.50,6258,0
05/18/2012,16:00,0.51,0.80,0.50,0.80,19668,0
05/25/2012,16:00,0.81,0.95,0.05,0.24,9704,0
06/01/2012,16:00,0.23,0.23,-0.65,-0.60,11931,0
06/08/2012,16:00,-0.60,-0.29,-1.00,-1.00,18888,0
06/15/2012,16:00,-0.99,-0.90,-2.91,-2.82,71231,0
06/22/2012,16:00,-2.61,-1.61,-2.65,-1.84,128663,0
06/29/2012,16:00,-1.68,-1.51,-1.90,-1.75,15442,0
07/06/2012,16:00,-1.81,-1.60,-1.89,-1.86,14370,0
07/13/2012,16:00,-1.77,-1.50,-1.94,-1.78,22481,0
07/20/2012,16:00,-1.74,-1.31,-2.46,-2.35,220742,0
07/27/2012,16:00,-2.33,-2.00,-2.50,-2.17,51398,0
08/03/2012,16:00,-2.29,-1.42,-2.29,-1.78,31814,0
08/10/2012,16:00,-1.79,-1.29,-1.90,-1.46,31018,0
08/17/2012,16:00,-1.26,-0.79,-1.49,-1.38,16695,0
08/24/2012,16:00,-1.42,-1.42,-1.97,-1.62,23961,0
08/31/2012,16:00,-1.56,-1.40,-1.65,-1.64,12238,0
09/07/2012,16:00,-1.64,-1.50,-1.64,-1.60,6529,0
09/14/2012,16:00,-1.52,-1.50,-1.64,-1.62,8944,0
09/21/2012,16:00,-1.64,-1.03,-1.64,-1.28,19892,0
09/28/2012,16:00,-1.21,-0.50,-1.40,-0.55,33727,0
10/05/2012,16:00,-0.52,-0.35,-0.80,-0.79,19308,0
10/12/2012,16:00,-0.90,-0.89,-1.40,-0.89,38337,0
10/19/2012,16:00,-0.84,-0.71,-1.46,-1.17,7503,0
10/26/2012,16:00,-0.83,-0.83,-1.15,-1.04,3558,0
11/02/2012,16:00,-1.04,-0.52,-1.39,-1.25,16020,0
11/09/2012,16:00,-1.39,-0.49,-1.40,-1.23,11361,0
11/16/2012,16:00,-1.26,-1.20,-1.59,-1.59,15194,0
11/23/2012,16:00,-1.58,-1.34,-1.63,-1.44,14186,0
11/30/2012,16:00,-1.62,-1.45,-1.90,-1.82,27061,0
12/07/2012,16:00,-1.86,-1.81,-2.30,-2.07,41966,0
12/14/2012,16:00,-2.01,-1.75,-2.29,-1.96,431415,0
12/21/2012,16:00,-1.93,-0.31,-2.00,-0.40,290395,0
12/28/2012,16:00,-0.42,0.50,-0.64,0.49,79936,0
01/04/2013,16:00,0.58,0.99,-0.16,0.08,114657,0
01/11/2013,16:00,0.05,0.19,-0.07,-0.07,8063,0
01/18/2013,16:00,-0.11,-0.10,-0.48,-0.31,12700,0
01/25/2013,16:00,-0.32,-0.19,-0.60,-0.46,15136,0
02/01/2013,16:00,-0.40,-0.29,-0.60,-0.29,5415,0
02/08/2013,16:00,-0.35,-0.30,-1.28,-1.00,27811,0
02/15/2013,16:00,-1.00,-1.00,-2.00,-1.74,92628,0
02/22/2013,16:00,-1.85,-1.72,-1.97,-1.97,28481,0
03/01/2013,16:00,-1.97,-1.77,-2.00,-1.95,19319,0
03/08/2013,16:00,-1.78,-1.34,-2.10,-2.00,33141,0
03/15/2013,16:00,-2.07,-1.95,-2.08,-2.07,13359,0
03/22/2013,16:00,-2.02,-1.93,-2.02,-2.00,2100,0
03/29/2013,16:00,-1.99,-1.75,-2.02,-2.00,6300,0
04/05/2013,16:00,-1.94,-1.87,-2.03,-2.02,7500,0
04/12/2013,16:00,-2.02,-1.89,-2.04,-1.89,6895,0
04/19/2013,16:00,-2.03,-1.97,-2.03,-1.97,1100,0
04/26/2013,16:00,-2.03,-1.92,-2.03,-1.92,1300,0
05/03/2013,16:00,-2.05,-1.98,-2.10,-2.00,3334,0
05/10/2013,16:00,-2.02,-1.95,-2.04,-2.00,7615,0
05/17/2013,16:00,-2.05,-1.73,-2.05,-2.04,36891,0
05/24/2013,16:00,-1.89,-1.20,-2.03,-1.45,64343,0
05/31/2013,16:00,-1.29,-1.29,-1.93,-1.67,66219,0
06/07/2013,16:00,-1.80,-1.50,-1.80,-1.59,20474,0
06/14/2013,16:00,-1.50,-1.50,-1.72,-1.55,9202,0
06/21/2013,16:00,-1.61,-1.55,-1.92,-1.75,160136,0
06/28/2013,16:00,-1.83,-1.57,-1.83,-1.75,13705,0
07/05/2013,16:00,-1.62,-1.04,-1.62,-1.46,54822,0
07/12/2013,16:00,-1.46,-1.25,-1.51,-1.46,8018,0
07/19/2013,16:00,-1.44,-1.12,-1.51,-1.27,17675,0
07/26/2013,16:00,-1.03,-0.72,-1.25,-1.12,47239,0
08/02/2013,16:00,-1.00,-0.73,-1.10,-1.10,36227,0
08/09/2013,16:00,-0.85,-0.60,-1.10,-0.76,24112,0
08/16/2013,16:00,-0.76,-0.61,-1.00,-0.99,32998,0
08/23/2013,16:00,-0.93,-0.65,-0.99,-0.90,15397,0
08/30/2013,16:00,-0.88,-0.88,-1.52,-1.47,20698,0
09/06/2013,16:00,-1.45,-0.90,-1.67,-1.42,15234,0
09/13/2013,16:00,-1.25,-1.01,-1.42,-1.25,6596,0
09/20/2013,16:00,-1.03,-1.00,-1.60,-1.47,15759,0
09/27/2013,16:00,-1.37,-0.94,-1.56,-1.05,136813,0
10/04/2013,16:00,-1.05,-1.00,-1.19,-1.08,27309,0
10/11/2013,16:00,-1.08,-1.00,-1.50,-1.15,12678,0
10/18/2013,16:00,-1.22,-1.15,-1.69,-1.37,34437,0
10/25/2013,16:00,-1.34,-1.02,-1.91,-1.73,97715,0
11/01/2013,16:00,-1.66,-1.58,-1.92,-1.80,55110,0
11/08/2013,16:00,-1.89,-1.60,-1.90,-1.77,48268,0
11/15/2013,16:00,-1.75,-1.70,-1.87,-1.76,19205,0
11/22/2013,16:00,-1.76,-1.76,-1.99,-1.90,48288,0
11/29/2013,16:00,-1.80,-1.78,-1.99,-1.91,45231,0
12/06/2013,16:00,-1.90,-1.79,-2.22,-2.18,129959,0
12/13/2013,16:00,-2.02,-1.85,-2.20,-2.00,58337,0
12/20/2013,16:00,-2.00,-1.93,-2.13,-2.02,65078,0
12/27/2013,16:00,-2.00,-1.93,-2.17,-1.96,39222,0
01/03/2014,16:00,-1.89,-1.89,-2.07,-2.07,35822,0
01/10/2014,16:00,-2.00,-1.90,-2.06,-2.00,151563,0
01/17/2014,16:00,-2.15,-1.98,-2.15,-2.10,41096,0
01/24/2014,16:00,-2.06,-1.92,-2.12,-2.00,62725,0
01/31/2014,16:00,-2.09,-1.97,-2.10,-2.00,15360,0
02/07/2014,16:00,-1.99,-1.97,-2.08,-2.08,12556,0
02/14/2014,16:00,-2.09,-2.00,-2.21,-2.01,63431,0
02/21/2014,16:00,-2.01,-1.91,-2.07,-2.07,8435,0
02/28/2014,16:00,-2.04,-1.70,-2.05,-1.70,43730,0
03/07/2014,16:00,-1.80,0.41,-1.90,-1.39,512730,0
03/14/2014,16:00,-1.24,-1.10,-1.89,-1.89,193099,0
03/21/2014,16:00,-1.81,-1.51,-1.89,-1.82,70847,0
03/28/2014,16:00,-1.85,-1.72,-2.09,-1.97,183229,0
04/04/2014,16:00,-1.93,-1.57,-2.05,-1.92,108914,0
04/11/2014,16:00,-1.91,-1.68,-2.01,-1.91,166835,0
04/18/2014,16:00,-1.90,-1.71,-1.95,-1.85,56860,0
04/25/2014,16:00,-1.85,-1.73,-2.12,-1.94,227424,0
05/02/2014,16:00,-1.87,-1.62,-1.98,-1.62,56440,0
05/09/2014,16:00,-1.68,-1.32,-1.75,-1.61,34927,0
05/16/2014,16:00,-1.62,-1.44,-1.75,-1.48,70659,0
05/23/2014,16:00,-1.35,-1.25,-1.45,-1.44,63696,0
05/30/2014,16:00,-1.20,-0.70,-1.39,-0.70,146005,0
06/06/2014,16:00,-0.70,-0.47,-1.26,-1.09,83284,0
06/13/2014,16:00,-1.05,-1.00,-1.46,-1.40,28544,0
06/20/2014,16:00,-1.34,-1.05,-1.57,-1.40,22953,0
06/27/2014,16:00,-1.35,-1.25,-1.78,-1.36,48862,0
07/04/2014,16:00,-1.48,-1.23,-1.66,-1.35,36050,0
07/11/2014,16:00,-1.25,-1.25,-2.21,-1.79,138661,0
07/18/2014,16:00,-1.65,-1.58,-1.80,-1.71,20185,0
07/25/2014,16:00,-1.65,-0.78,-1.80,-1.16,300512,0
08/01/2014,16:00,-1.24,-1.09,-1.58,-1.52,108120,0
08/08/2014,16:00,-1.53,-1.25,-1.60,-1.47,38627,0
08/15/2014,16:00,-1.55,-1.25,-1.56,-1.30,78502,0
08/22/2014,16:00,-1.25,-1.16,-1.44,-1.40,152549,0
08/29/2014,16:00,-1.33,-1.25,-1.50,-1.36,40088,0
09/05/2014,16:00,-1.44,-1.30,-1.52,-1.33,43014,0
09/12/2014,16:00,-1.39,-1.34,-1.50,-1.50,34396,0
09/19/2014,16:00,-1.50,-1.41,-1.60,-1.59,59173,0
09/26/2014,16:00,-1.53,-1.49,-1.69,-1.50,23799,0
10/03/2014,16:00,-1.56,-1.50,-1.75,-1.54,26134,0
10/10/2014,16:00,-1.54,-1.51,-1.74,-1.70,25364,0
10/17/2014,16:00,-1.70,-1.64,-1.70,-1.69,16873,0
10/24/2014,16:00,-1.70,-1.64,-1.83,-1.81,59425,0
10/31/2014,16:00,-1.73,-1.72,-2.02,-2.00,46804,0
11/07/2014,16:00,-2.14,-1.74,-2.14,-1.87,18940,0
11/14/2014,16:00,-1.97,-1.97,-2.20,-2.01,34297,0
11/21/2014,16:00,-2.06,-2.02,-2.29,-2.13,32616,0
11/28/2014,16:00,-2.10,-2.03,-2.15,-2.12,28041,0
12/05/2014,16:00,-2.05,-2.02,-2.89,-2.89,56617,0
12/12/2014,16:00,-2.87,-2.52,-2.87,-2.52,47627,0
12/19/2014,16:00,-2.53,-2.40,-3.50,-2.50,92149,0
12/26/2014,16:00,-2.46,-2.20,-2.87,-2.20,60457,0
01/02/2015,16:00,-2.21,-1.20,-2.21,-1.30,133371,0
01/09/2015,16:00,-1.34,-1.20,-1.97,-1.71,96757,0
01/16/2015,16:00,-1.51,-1.20,-1.60,-1.35,154429,0
01/23/2015,16:00,-1.24,-1.00,-1.41,-1.15,131054,0
01/30/2015,16:00,-1.45,-1.05,-1.45,-1.06,41910,0
02/06/2015,16:00,-1.14,-1.05,-1.47,-1.24,30932,0
02/13/2015,16:00,-1.37,-1.10,-1.90,-1.85,52173,0
02/20/2015,16:00,-1.97,-1.61,-1.97,-1.63,19306,0
02/27/2015,16:00,-1.75,-1.61,-1.97,-1.95,26322,0
03/06/2015,16:00,-1.83,-1.71,-2.10,-2.10,43945,0
03/13/2015,16:00,-2.04,-1.75,-2.15,-1.96,37047,0
03/20/2015,16:00,-1.63,-1.63,-2.15,-2.10,20633,0
03/27/2015,16:00,-2.05,-1.98,-2.50,-2.03,51792,0
04/03/2015,16:00,-2.00,-1.84,-2.11,-2.11,30141,0
04/10/2015,16:00,-2.04,-1.40,-2.05,-1.40,73261,0
04/17/2015,16:00,-1.40,-1.40,-1.74,-1.61,21384,0
04/24/2015,16:00,-1.41,-1.13,-1.55,-1.16,103217,0
05/01/2015,16:00,-1.11,-1.11,-1.80,-1.58,73562,0
05/08/2015,16:00,-1.58,-1.20,-1.59,-1.28,38954,0
05/15/2015,16:00,-1.22,-1.20,-1.50,-1.25,78239,0
05/22/2015,16:00,-1.65,-0.76,-1.65,-0.80,130642,0
05/29/2015,16:00,-0.76,-0.40,-1.30,-1.09,98142,0
06/05/2015,16:00,-1.00,-0.90,-1.26,-1.14,94879,0
06/12/2015,16:00,-1.00,-0.52,-1.10,-0.67,152382,0
06/19/2015,16:00,-0.62,-0.08,-0.65,-0.21,211238,0
06/26/2015,16:00,-0.21,1.35,-0.95,0.05,423396,0
07/03/2015,16:00,0.05,0.31,-0.66,-0.59,154946,0
07/10/2015,16:00,-0.63,-0.11,-1.60,-1.35,216344,0
07/17/2015,16:00,-1.07,-1.01,-1.90,-1.67,275388,0
07/24/2015,16:00,-1.67,-1.54,-2.04,-2.04,254438,0
07/31/2015,16:00,-2.05,-2.03,-2.69,-2.54,176730,0
08/07/2015,16:00,-2.47,-2.32,-2.67,-2.58,89562,0
08/14/2015,16:00,-2.56,-2.55,-3.28,-2.86,95587,0
08/21/2015,16:00,-2.85,-2.74,-3.30,-3.25,173810,0
08/28/2015,16:00,-3.36,-3.29,-3.98,-3.51,85606,0
09/04/2015,16:00,-3.55,-3.13,-3.70,-3.68,116155,0
09/11/2015,16:00,-3.62,-3.54,-3.70,-3.64,67666,0
09/18/2015,16:00,-3.64,-3.50,-3.75,-3.65,106819,0
09/25/2015,16:00,-3.56,-3.17,-3.64,-3.50,142620,0
10/02/2015,16:00,-3.50,-3.18,-3.50,-3.21,58790,0
